eventId,trainId,eventType,stationCode,distanceCovered,totalDistance,noOfDays,expectedArrivalTime,actualArrivalTime,expectedDepartureTime,actualDepartureTime,createdDate
1796c3cc-cd4d-428b-a5be-64f62bc3d920,5744323,Departure,CRD,0,149,5,,,07:13,07:48,2025-06-26 15:05:05.255892
77315276-296d-4e0c-a778-a129087e3a7b,9298315,Departure,MLND,11,191,3,18:57,18:53,18:59,19:03,2025-06-26 15:05:05.258756
01604a6d-2983-4832-8c73-b47631de7bbf,7878997,Departure,ULNR,0,474,1,,,02:13,02:20,2025-06-26 15:05:05.259546
5dfeff96-838f-4de8-ae3a-36d0b442fc4e,9917896,Arrival,TNA,73,1314,3,07:03,06:57,07:05,07:20,2025-06-26 15:05:05.262368
dccb740b-47e9-43ab-a1fd-7edb170264a1,2525452,Departure,KLV,0,1671,2,,,07:56,08:32,2025-06-26 15:05:05.263157
8eafb0e7-93e8-4ce4-b286-050913e790a8,7458469,Departure,KLY,0,1857,5,,,06:04,06:04,2025-06-26 15:05:05.263904
6aa606e6-b7fa-4b5b-8f06-6e29a4d03559,6048303,Arrival,PNVL,17,874,5,15:00,14:59,15:06,15:17,2025-06-26 15:05:05.266796
529f7966-7dc4-4cda-a4ad-b7b4aeaa7a99,7507060,Departure,D/DR/DDR,0,303,1,,,15:10,15:10,2025-06-26 15:05:05.267576
f51ac982-cde9-4534-b9cd-0e3036c34bd5,1056963,Departure,CHG,0,1622,5,,,23:42,00:09,2025-06-26 15:05:05.268430
38a7962e-6360-4908-adf1-e69ed5ba3e09,9215006,Departure,KASU,0,161,3,,,16:38,16:55,2025-06-26 15:05:05.269150
9943c93e-1c01-4e5b-b255-f38b5750d327,8134567,Departure,KLV,0,598,2,,,20:15,20:15,2025-06-26 15:05:05.269919
9b18da22-b9eb-459c-ab1e-770f485aecd2,3600349,Departure,NIIJ,0,1692,1,,,01:02,01:02,2025-06-26 15:05:05.270639
92b8e69c-1935-489f-b7f7-118f5e8cf45f,8866475,Departure,NSP,0,912,2,,,14:01,14:01,2025-06-26 15:05:05.271458
b8fe629d-c0b1-40b7-af7e-8711da80306d,3593359,Departure,VSD,0,304,2,,,10:40,11:17,2025-06-26 15:05:05.272253
e8490150-e9c9-4c7f-9872-ecf287ca1119,9128660,Departure,NEU,0,1956,2,,,15:13,15:19,2025-06-26 15:05:05.272974
77de8a0f-5bb5-46a4-bfb7-620269e34fdc,3971376,Departure,VGI,0,126,1,,,17:07,17:07,2025-06-26 15:05:05.273797
3e33d891-26c8-4431-90e2-eeacc8d84358,3240855,Departure,APTA,0,1365,4,,,23:56,23:56,2025-06-26 15:05:05.274511
e12c1c4c-a2d3-43e1-b7ae-227363afb050,1010636,Arrival,PLG,11,270,1,08:24,08:18,08:26,08:31,2025-06-26 15:05:05.277290
dc621448-7158-4e14-9c4b-d2fdceedc549,9173551,Departure,SMNE,0,384,3,,,00:24,01:05,2025-06-26 15:05:05.278044
184cfa11-1be7-47a3-b159-1cdcbbc73e27,5374427,Departure,A/AD/ADH,0,453,1,,,12:35,13:17,2025-06-26 15:05:05.278842
aa358ae3-8148-4301-9827-cba46d5b9963,4477793,Departure,ABY,0,1977,1,,,06:36,06:36,2025-06-26 15:05:05.279584
046a282f-03e9-4b7f-ad6e-5a1b1db88f6f,2706728,Arrival,C/CH,6,351,1,03:00,02:38,02:48,03:08,2025-06-26 15:05:05.282493
100b0d41-8c6f-4b82-8d52-35075c270b2a,1610997,Arrival,VSH,23,408,4,17:33,17:20,17:28,17:52,2025-06-26 15:05:05.285306
1d5f654f-fe2b-405e-9b3a-578ce9103e5c,3037402,Departure,D/DR/DDR,0,1714,4,,,14:10,14:10,2025-06-26 15:05:05.286055
cb20a151-0ef5-4a2f-8b98-100e8e94af78,5399117,Departure,TNA,0,1299,5,,,19:09,19:09,2025-06-26 15:05:05.286776
845ed538-ce6c-4947-8578-399d21ee5742,4450873,Departure,CRD,0,677,3,,,18:10,18:33,2025-06-26 15:05:05.287684
62d693a4-cb32-47b1-a8a3-560d0e466a89,3276464,Departure,SWDV,0,1758,3,,,16:27,17:14,2025-06-26 15:05:05.288414
df5b1276-4da8-4e19-ad1d-a8f20077d03c,6895351,Departure,CRD,0,232,1,,,11:46,11:46,2025-06-26 15:05:05.289148
f28b8e82-bfd2-431c-883f-fe5c5513fd60,4389535,Departure,TLA,0,955,5,,,23:13,23:13,2025-06-26 15:05:05.289890
c588f545-fbe9-482e-955a-40a1c60f1172,6880488,Arrival,VLP,110,1945,4,10:14,09:59,10:05,10:33,2025-06-26 15:05:05.292629
2675dec9-af68-489c-acf6-bf8b826f8cd0,4967923,Departure,BY,0,624,1,,,21:14,21:33,2025-06-26 15:05:05.293397
87736e48-c6b0-41a2-9f3b-0c63616e161c,8722345,Departure,KPHN,0,1909,2,,,18:55,19:44,2025-06-26 15:05:05.294139
0dbd6c26-9580-4ee0-aff2-662804a13c3d,3791102,Departure,GMN,0,1868,1,,,04:21,04:21,2025-06-26 15:05:05.294924
78568429-6a66-45de-a0bf-b44a10f82dc5,2943655,Departure,CCG,80,1151,4,12:42,12:28,12:36,12:53,2025-06-26 15:05:05.297791
4be41acf-76c6-4f94-85ce-6603c77002fc,6901791,Departure,NIG,0,672,2,,,00:29,01:04,2025-06-26 15:05:05.298582
53495359-f749-4477-ba7e-1cd9bab6e514,7494979,Departure,CSMT/ST,0,1073,5,,,08:28,08:28,2025-06-26 15:05:05.299325
60582c7f-fb49-44eb-9c5e-6d637078dbdf,9921221,Departure,KLMG,0,1387,2,,,12:08,12:44,2025-06-26 15:05:05.300189
a0fd2498-881e-4c27-bddc-e36b68a4fbdc,7190901,Departure,SNRD,0,1641,1,,,10:15,10:23,2025-06-26 15:05:05.300927
5644deea-5df5-4c83-a7de-c7a1bbd40c97,3873215,Arrival,BIRD,48,896,4,15:00,14:45,14:51,15:15,2025-06-26 15:05:05.303704
6c303c83-0f19-4ad0-ae14-54540d606882,2957198,Departure,TPND,0,1688,3,,,11:06,11:56,2025-06-26 15:05:05.304488
42b79993-31c2-4813-b08e-e550163ece36,2214500,Arrival,THS,4,159,1,19:23,19:01,19:07,19:36,2025-06-26 15:05:05.307479
0f4b3471-b931-44e4-b894-c9bdadf20f22,3476733,Arrival,KHBV,40,1848,2,08:29,08:19,08:24,08:45,2025-06-26 15:05:05.310602
576e9144-6123-4d4a-9043-f54de2a3fc8c,4098106,Arrival,HPUR,60,1696,4,14:52,14:25,14:35,15:06,2025-06-26 15:05:05.313558
ea85794a-6d35-49ff-80a1-49304506ce9a,8501333,Departure,DRD,0,1556,1,,,11:08,11:08,2025-06-26 15:05:05.314368
2e88b626-a838-4c2d-b45f-75b0ee3b1d4f,9769577,Departure,G,0,1446,2,,,03:24,04:00,2025-06-26 15:05:05.315155
bb5847e9-89ba-43e5-972e-d74c33b79ce6,7864991,Arrival,BOR,32,1596,4,09:39,09:31,09:41,09:44,2025-06-26 15:05:05.318158
affe7242-1b3d-4a3f-8d6e-8c9d4e57ee60,7237027,Departure,VK,0,264,4,,,21:11,21:11,2025-06-26 15:05:05.318992
429a41f4-0492-4ee4-8678-e2af485b3419,7778675,Departure,MANR,0,590,2,,,23:31,23:31,2025-06-26 15:05:05.319749
3bfb6956-8dcb-477f-90fb-d3823a4b8de2,8820523,Departure,APTA,0,717,3,,,23:51,00:31,2025-06-26 15:05:05.320565
96f86273-4e19-4b8e-b5b3-3066f47cd323,7095250,Departure,MANR,0,1081,4,,,06:48,06:48,2025-06-26 15:05:05.321365
55de215a-a905-45da-abcd-1025c1a873ce,3708351,Arrival,NIG,54,1568,2,23:37,23:27,23:32,23:54,2025-06-26 15:05:05.324573
5ecdccf2-b60e-4771-9e2f-9b413b2c2dab,8852758,Departure,D/DR/DDR,0,1046,2,,,16:01,16:01,2025-06-26 15:05:05.325375
25a1096b-5c22-43d5-b880-1ae7763eb3ff,8093642,Arrival,NHU,43,1615,2,15:19,15:04,15:10,15:25,2025-06-26 15:05:05.328314
591846d6-d66f-4a16-8745-4f88a84b85a6,6699047,Departure,MANR,0,511,3,,,17:04,17:04,2025-06-26 15:05:05.329186
65eedf5c-1bb2-4eef-90c2-04ae79c39c31,7016738,Departure,MX,0,1636,5,,,10:13,10:13,2025-06-26 15:05:05.329959
d914887e-cf3f-497a-946b-2a49456b037d,9963525,Departure,DIVA,0,299,1,,,10:36,11:09,2025-06-26 15:05:05.330772
6f14dea8-d8dc-45c6-957d-1090a6c9ed3c,8269580,Departure,MLND,0,1599,5,,,19:59,19:59,2025-06-26 15:05:05.331521
58a24c6f-18bc-44b4-93d7-730847b12066,5018547,Arrival,PNVL,8,330,2,08:49,08:29,08:36,09:00,2025-06-26 15:05:05.334516
3e7452e4-492d-4ffa-aff3-82aa098c6c31,8266993,Departure,JITE,0,156,1,,,18:06,18:06,2025-06-26 15:05:05.335349
6b99d7a8-456d-4cba-8391-0f089d18433d,6884411,Departure,SVE,0,394,2,,,09:06,09:39,2025-06-26 15:05:05.336130
cf213966-61cd-400c-9e0b-d86ce915155f,2711779,Arrival,KP,35,1742,1,18:19,17:56,18:04,18:26,2025-06-26 15:05:05.339161
01c25b40-42a4-4bb1-94b6-f885f793fe08,1234347,Departure,BY,0,615,4,,,09:31,09:31,2025-06-26 15:05:05.339909
fcb2d472-ac19-46b1-96ba-1ffd2ddda313,5001712,Departure,CSMT/ST,0,959,4,,,02:33,02:47,2025-06-26 15:05:05.340686
d8e60fae-088e-44dc-b23f-3e95482789e9,6989338,Departure,B/BA,0,365,3,,,04:44,04:44,2025-06-26 15:05:05.341443
10bb6214-ad43-4b7c-8ccd-8f76d46aaaba,5287704,Departure,BEPR,0,1775,5,,,15:05,15:44,2025-06-26 15:05:05.342163
72cc38b9-b37c-4d16-80f7-6e1884df7ee0,8631618,Departure,KPHN,0,1613,5,,,11:48,11:48,2025-06-26 15:05:05.342923
62efb52b-7ba7-41d0-9503-8cfc98dee8bc,4571414,Arrival,BO/BVI,22,872,5,15:27,15:05,15:15,15:38,2025-06-26 15:05:05.345808
c21019a8-3dd7-444a-995d-12c7cf9d2b8c,5834341,Departure,KOPR,0,1066,1,,,17:24,17:24,2025-06-26 15:05:05.346558
2ad905d8-c7e2-40b4-aebc-e71d4a7db562,1828464,Departure,BSR/BS,0,176,5,,,05:07,05:29,2025-06-26 15:05:05.347291
e1db0a2d-6c26-4cb7-bdfe-4fa230a48b67,3835566,Arrival,KLVA,20,634,5,04:53,04:29,04:39,05:06,2025-06-26 15:05:05.350194
d4bf1a9a-b3fd-4219-9230-9f447f8e9194,1407357,Departure,NIIJ,0,892,5,,,01:34,01:34,2025-06-26 15:05:05.350968
b3ae6fd7-9e83-4a3d-a4d2-35d948023dae,4398081,Departure,NVRD,0,281,1,,,11:02,11:45,2025-06-26 15:05:05.351768
f1c081cc-ecac-490a-bad7-be05deccf610,3016470,Departure,ROHA,0,1067,3,,,02:21,02:47,2025-06-26 15:05:05.352548
830c52ef-5125-4e8a-ad61-291b3cadd91c,7552430,Arrival,BSR/BS,24,986,3,00:10,23:49,23:55,00:28,2025-06-26 15:05:05.355499
f3633c67-24af-4c5c-b43a-4e0fb458538b,5781810,Departure,RSYI,0,712,2,,,05:39,05:50,2025-06-26 15:05:05.356274
0ebccc3c-4635-4415-840d-521d40ead38e,3300032,Departure,KNDS,0,471,3,,,11:06,11:42,2025-06-26 15:05:05.357016
761c3694-c7d2-4fb5-8d0a-007f3c7f0ff2,5660242,Arrival,KLV,40,1173,2,15:54,15:46,15:54,16:13,2025-06-26 15:05:05.359795
ec3d4b69-78b8-4888-b55b-ce6ac22b9e26,8505260,Departure,DKRD,0,1469,3,,,22:01,22:45,2025-06-26 15:05:05.360572
36d6a2a9-de83-433f-af41-b58d2174e998,1374448,Arrival,NEU,60,1103,4,09:32,09:26,09:32,09:44,2025-06-26 15:05:05.363388
a479e7f5-45df-49ec-97fa-42376c8fb6ea,4407843,Departure,KJT/S,0,1465,1,,,14:03,14:03,2025-06-26 15:05:05.364139
5e974d29-a75e-4578-8e98-79bc710544f6,2508149,Arrival,BOR,21,1121,5,06:16,06:00,06:08,06:28,2025-06-26 15:05:05.367223
a899a25a-6eae-4676-9805-04cfc75a7580,7705182,Departure,KLE,0,628,2,,,02:12,02:12,2025-06-26 15:05:05.367958
9bcc9ab7-f8f7-49d9-bc95-433b71493277,3264596,Departure,KPHN,0,264,4,,,18:27,18:27,2025-06-26 15:05:05.368710
a3ae735d-caba-492a-aedf-17f36c2b9a43,7101741,Departure,ATG,0,87,1,,,23:57,23:57,2025-06-26 15:05:05.369429
97aae50a-2837-4ab8-bfa9-0ff2edbe3e79,3027233,Arrival,ROHA,44,1727,3,17:28,17:12,17:18,17:43,2025-06-26 15:05:05.372425
0d1f28e1-3eb4-4e64-8875-bebba75d2363,7204161,Departure,WTP,0,201,4,,,14:38,14:43,2025-06-26 15:05:05.373209
f859508a-eeac-458f-b037-9fb24659b419,9570652,Departure,MANR,0,956,1,,,05:39,06:19,2025-06-26 15:05:05.373933
ce8bd6e2-f510-46ba-a0eb-5028bbe661b7,9750995,Departure,KLE,0,396,5,,,00:14,00:31,2025-06-26 15:05:05.374712
fba8904d-20e0-4d04-ab94-e6e7bbae13b5,7693312,Arrival,KP,27,796,1,20:29,20:28,20:36,20:42,2025-06-26 15:05:05.377539
34135b78-8fc2-4e9d-a08f-a61d855a20c2,6231021,Departure,RSYI,0,324,4,,,17:24,18:13,2025-06-26 15:05:05.378303
fe262a96-e84e-4cf5-a470-534a37243d22,7092521,Departure,VR,0,1507,1,,,06:27,06:36,2025-06-26 15:05:05.379051
c1b96050-bf6d-455a-b740-421fac03a912,4341215,Departure,UOI,0,1870,4,,,20:03,20:44,2025-06-26 15:05:05.379828
9517121c-c164-4d35-8786-846b6b0a841e,1310637,Arrival,VTN,25,947,2,15:53,15:35,15:40,16:07,2025-06-26 15:05:05.382944
bf4381c8-4337-4eb4-b1c7-84665604e57b,3122575,Arrival,JCNR,16,715,5,19:17,18:58,19:05,19:29,2025-06-26 15:05:05.385893
44a309e6-c69f-4ef8-ae09-2ae1f46555e6,1823548,Arrival,B/BA,4,54,4,03:19,03:15,03:23,03:26,2025-06-26 15:05:05.388693
ab48c555-5772-4cbf-a938-104289d9049e,7286944,Departure,G,0,689,3,,,19:30,19:30,2025-06-26 15:05:05.389481
6a633a12-21fb-4d5a-b58d-cef87c08beb7,1473443,Arrival,TNA,38,685,2,14:58,14:52,15:02,15:08,2025-06-26 15:05:05.392237
1bf11968-d9c3-46cd-8716-50222c6110d3,9536608,Arrival,NEU,11,622,4,11:04,10:50,10:58,11:23,2025-06-26 15:05:05.395227
0d502ca4-1de3-427c-82ad-9309d9f20846,4568515,Departure,NIDI,0,1209,4,,,19:47,20:25,2025-06-26 15:05:05.396012
3505317c-310c-488c-9aa7-0077bfe8d6ce,5262050,Departure,PEN,0,101,1,,,08:15,08:53,2025-06-26 15:05:05.396796
0365060e-3152-47fd-812b-24541e9ebae3,2228111,Arrival,MANR,29,1448,2,23:13,22:56,23:02,23:22,2025-06-26 15:05:05.399948
1fae6fe9-e6d9-4c9a-886e-0238e460ae27,3492385,Departure,KLVA,0,1158,1,,,18:25,18:25,2025-06-26 15:05:05.400754
c7856409-99c2-45fe-84f4-d66ccee17fbb,8286690,Arrival,NGTN,18,909,1,17:17,16:50,16:58,17:33,2025-06-26 15:05:05.403729
ef5b8f28-d079-49a3-bdc4-4a2c067820f3,7874496,Arrival,SWDV,30,837,3,22:06,21:56,22:02,22:16,2025-06-26 15:05:05.406527
d482b624-2e57-4fc7-8056-368a76718d7b,4199212,Arrival,CSMT/ST,20,628,5,17:28,17:15,17:21,17:38,2025-06-26 15:05:05.409364
ed532b0a-a866-4209-925b-6361aa994865,4162540,Departure,DRD,197,1852,5,07:35,07:24,07:33,07:46,2025-06-26 15:05:05.412121
2cb5b182-2ec8-410a-b24e-d1ef0fc81c24,3601013,Departure,G,66,636,4,17:03,16:58,17:05,17:18,2025-06-26 15:05:05.415211
7ff8207a-7ab7-4c68-a6bf-5de4b7f33ef7,3782824,Departure,MNKD,0,900,1,,,05:22,05:54,2025-06-26 15:05:05.415985
57ab91ba-eafd-44ac-a312-6dcadddff344,7154592,Arrival,MMCT,42,1590,4,17:12,16:57,17:06,17:22,2025-06-26 15:05:05.418844
1b36c416-d37f-4eaa-abf4-df69b61dfd47,5651856,Departure,JNJ,0,113,2,,,20:50,20:50,2025-06-26 15:05:05.419560
b50d5dd6-3a5a-449b-bfba-632e5cf42af4,3012505,Departure,MIRA,0,95,4,,,04:17,04:17,2025-06-26 15:05:05.420407
ec3a0fc2-27f1-48f1-b760-0bb846b84639,7946179,Arrival,PR,20,1049,5,03:29,03:14,03:20,03:41,2025-06-26 15:05:05.423421
5f391bb8-b8ce-4fc9-86ed-238012453e30,3054335,Departure,PLG,0,411,1,,,14:21,14:49,2025-06-26 15:05:05.424159
6a1c8498-e85d-42b2-849f-1e1e1fea60fc,8722936,Departure,BSR/BS,0,580,4,,,12:28,12:51,2025-06-26 15:05:05.425002
6cd4eae4-716d-49fe-80b2-c2a31262ce20,6667903,Departure,MIRA,0,1642,1,,,05:32,06:16,2025-06-26 15:05:05.425736
57a34871-792c-4e5f-abfc-04206c05f142,7627844,Departure,NIDI,0,179,2,,,12:38,12:38,2025-06-26 15:05:05.426463
c3890765-bfb1-486f-9083-0ae92cc9c5ab,5594537,Departure,B/BA,0,693,5,,,09:42,10:25,2025-06-26 15:05:05.427250
c0fd550d-36ce-4acb-b231-ac4456e90e0b,1225086,Departure,MTN,0,311,2,,,17:57,18:33,2025-06-26 15:05:05.427966
d9c59d69-8749-400b-86f9-adbf13417a6a,9711015,Departure,BOR,0,1729,3,,,09:07,09:26,2025-06-26 15:05:05.428758
1693e1e8-11f2-411a-89f1-4509f81f1ddd,9733400,Departure,NSP,0,822,2,,,23:39,00:26,2025-06-26 15:05:05.429516
6714f97a-45c6-4609-9150-26cc095ed4e9,9517564,Arrival,VR,38,1882,2,07:51,07:43,07:49,08:04,2025-06-26 15:05:05.432804
c52f9bd0-6253-4564-bc3b-5e12a7b2f1f3,2456802,Arrival,KYN,33,1289,1,09:47,09:29,09:37,10:01,2025-06-26 15:05:05.435762
09bfb062-1b1b-40d2-93f5-8d8cef4959ce,4284856,Arrival,ROHA,24,1271,2,04:03,03:57,04:07,04:12,2025-06-26 15:05:05.438669
02f361cc-fcd9-4013-b8e7-fa9090a0174d,9698157,Arrival,MNKD,42,1164,4,11:24,11:04,11:09,11:38,2025-06-26 15:05:05.441536
d3a3abf3-3997-44d5-a72b-2c128b83688e,4021706,Departure,PEN,0,1083,5,,,19:12,19:12,2025-06-26 15:05:05.442312
82339a07-9077-4c24-a781-ead62cb85b1f,6167883,Departure,BEPR,0,1173,5,,,21:56,22:15,2025-06-26 15:05:05.443034
78eeb188-5780-4113-9b1c-8c652911a89e,7348198,Departure,SNRD,0,1049,1,,,13:08,13:48,2025-06-26 15:05:05.443756
c81e9329-0de3-4e7e-a0bd-d7a2573e2d0f,5413215,Arrival,DIVA,43,1603,1,20:53,20:24,20:33,21:04,2025-06-26 15:05:05.446882
66aaaef6-b165-47e5-8bcd-1fb8f6eea779,5922554,Departure,BVS,0,1427,4,,,18:45,19:05,2025-06-26 15:05:05.447656
f6932fd0-90a6-4132-8788-f558d4d60f7a,4911670,Departure,VK,0,1977,4,,,17:06,17:06,2025-06-26 15:05:05.448422
794d35e5-6369-4c21-ba88-f2b1b06c25ff,6537882,Departure,PEN,0,401,1,,,07:28,07:28,2025-06-26 15:05:05.449171
4eb05a3e-643c-4a7d-870c-13e962f4dbe2,3941178,Departure,MSD,0,974,4,,,18:30,18:50,2025-06-26 15:05:05.449935
6a25f2d2-938a-4585-9cb9-ebbeaa0f2960,7306720,Departure,BOR,0,793,1,,,16:32,16:32,2025-06-26 15:05:05.450667
611aec5a-74a7-4794-b4db-c4f0eaa28bd1,6797486,Departure,VLDI,0,1275,2,,,14:59,14:59,2025-06-26 15:05:05.451479
8586f485-ebf2-48b9-86ab-1b2f68998980,6273949,Departure,BVS,120,1125,3,12:48,12:42,12:50,13:05,2025-06-26 15:05:05.454288
b6089c69-9e09-430e-bbeb-e3298c95d116,9401879,Departure,VGI,0,1871,4,,,13:37,14:21,2025-06-26 15:05:05.455034
c8a92a42-2a4d-448f-a2a1-7db2e39b202c,3926691,Departure,PLG,0,2000,5,,,02:14,02:14,2025-06-26 15:05:05.455774
9a4cf7a2-1eb8-4281-93c3-83845b69bfb0,2710359,Departure,MM,0,1128,1,,,02:57,03:40,2025-06-26 15:05:05.456579
79b03f79-9569-4228-8918-41693d03982b,5765626,Departure,PNVL,0,1878,5,,,19:01,19:01,2025-06-26 15:05:05.457361
50b027c3-eb7a-4640-846e-bbda48252d3f,3507401,Arrival,SMNE,22,667,1,04:14,03:48,03:54,04:28,2025-06-26 15:05:05.460140
23be358d-5f91-47f3-a645-9e86b1273f24,7816218,Departure,KNDS,0,599,3,,,03:55,03:55,2025-06-26 15:05:05.460885
a47c5cff-c8c3-4b85-8144-86180cc79c9d,6741807,Arrival,C/CH,10,446,3,10:09,09:47,09:56,10:17,2025-06-26 15:05:05.464215
b206d6cd-faf5-4829-80e7-0ec2882e1862,8751867,Departure,BO/BVI,0,1530,5,,,12:43,13:08,2025-06-26 15:05:37.759865
d40deb16-5ad1-4b3f-8c5d-dfbe44907343,2479772,Arrival,VGN,73,1284,3,13:46,13:16,13:21,14:02,2025-06-26 15:05:37.774092
07e98315-2cdd-4974-99dc-4b8ef38fee78,5572845,Arrival,KHBV,16,714,3,02:36,02:22,02:32,02:49,2025-06-26 15:05:37.783421
50deb950-4d43-43ca-9362-cb1c8e36e03c,5451824,Departure,MSD,0,685,3,,,21:34,21:34,2025-06-26 15:05:37.785892
f3f05403-ea60-49a6-a8c8-fe74e4b75542,8718697,Departure,CHG,106,1499,5,02:09,02:04,02:11,02:19,2025-06-26 15:05:37.794971
3fc788b4-f63d-4dac-84dd-2b735e20d697,7360032,Arrival,NRL,22,1052,3,12:49,12:28,12:33,13:08,2025-06-26 15:05:37.804017
4215b813-8219-4dd1-b76c-d2cc79a057b7,7685922,Departure,NHU,0,1332,2,,,14:04,14:26,2025-06-26 15:05:37.806393
bf4381c8-4337-4eb4-b1c7-84665604e57b,3122575,Departure,JCNR,28,715,5,22:04,21:57,22:03,22:22,2025-06-26 15:05:37.814835
480236b5-d79e-40b7-9561-4b1be758e92f,8742100,Arrival,SNRD,94,1740,1,21:34,21:31,21:37,21:42,2025-06-26 15:05:37.821281
67ed9d9b-e3e1-4c0a-9297-50ce3f51ca76,2843297,Departure,VLDI,0,1817,4,,,10:47,10:47,2025-06-26 15:05:37.822935
d4255499-8618-4d21-b49f-7bb888139cbe,4263389,Arrival,NVRD,19,952,4,05:20,05:00,05:06,05:36,2025-06-26 15:05:37.828361
bc4e60a4-97e8-4915-957b-9a3f30c7854e,9080752,Departure,VGN,0,1220,4,,,00:17,00:49,2025-06-26 15:05:37.829577
90533600-341c-44d8-8661-65852c89c0b6,8647859,Arrival,VR,3,269,3,13:56,13:40,13:49,14:02,2025-06-26 15:05:37.834192
c24c0074-745d-43a7-94ec-a705d454d7e1,7600328,Arrival,D/DR/DDR,11,524,5,01:05,00:38,00:48,01:25,2025-06-26 15:05:37.838189
aeb901af-fd67-4ad2-a7f6-c6cfa05a79d7,5049450,Departure,MTN,68,1353,3,15:24,14:54,15:01,15:41,2025-06-26 15:05:37.841915
bf73563d-b2ff-4ad7-91e5-ff1fc067cbf8,1783330,Departure,THK,53,1371,1,08:13,07:56,08:01,08:24,2025-06-26 15:05:37.845636
43b8abbf-449c-4b3d-9330-ee4dc0ecc2e6,6338215,Arrival,DIC,1,66,1,20:00,19:37,19:45,20:06,2025-06-26 15:05:37.848912
9923a090-a794-455d-af87-f70f568210b0,2607591,Departure,NIDI,18,430,2,02:51,02:44,02:51,03:03,2025-06-26 15:05:37.852106
51cad47b-8a21-40c0-b220-005c508cf0a8,2492446,Departure,BEPR,86,1617,4,01:05,00:59,01:05,01:17,2025-06-26 15:05:37.855187
197e0f95-b4e2-474f-b4a3-b7a9e047a2f6,2562880,Departure,SNRD,0,1219,1,,,15:16,15:16,2025-06-26 15:05:37.856003
9f70c020-8363-4b1e-abc3-c0023dc3b30a,8560669,Departure,TLA,109,1514,4,17:34,17:25,17:33,17:40,2025-06-26 15:05:37.858850
6e9d1d3d-00fe-4cfe-8dd9-4ac218118357,2960233,Arrival,PBHD,6,204,5,23:25,23:24,23:34,23:44,2025-06-26 15:05:37.861891
64e0a9fd-a4f8-4d7f-82ae-8c7c5f14333b,3370273,Arrival,PBHD,91,1631,2,20:49,20:42,20:48,20:57,2025-06-26 15:05:37.864695
3608854a-bd79-4a0e-98bb-1584eea19b4d,3460626,Arrival,AIRL,11,381,2,13:07,12:38,12:47,13:16,2025-06-26 15:05:37.867531
3ffde2d8-f71a-4a21-8689-e61f36b9096c,3868259,Departure,KLV,0,702,3,,,17:21,17:21,2025-06-26 15:05:37.868304
cd84fa8d-d03e-45ab-8b6e-70ba0837ea91,9298727,Arrival,SHLU,14,461,4,13:02,12:37,12:43,13:14,2025-06-26 15:05:37.871174
9c11599b-d392-40f3-a5f3-9b09ccdb9ecd,8835790,Arrival,KPHN,13,390,3,15:18,15:15,15:23,15:29,2025-06-26 15:05:37.874028
d0498ca0-e7fd-469e-a47c-443b78423c81,7062118,Arrival,KLY,5,159,1,03:05,02:54,03:04,03:22,2025-06-26 15:05:37.876928
58997b8d-5786-4592-b0f6-11079d8e9e9f,2520776,Arrival,CMBR,31,862,5,18:21,17:52,18:00,18:32,2025-06-26 15:05:37.879821
ed4a1c75-2985-4c07-86b6-b11406278976,9567740,Arrival,SHAD,38,1796,1,22:20,22:07,22:16,22:36,2025-06-26 15:05:37.882777
049c510f-a878-4a02-adfe-b14821674219,3229930,Departure,KJMG,0,1485,3,,,06:11,06:11,2025-06-26 15:05:37.883508
60703372-854c-4f5f-b8d4-510ac77debfa,4463887,Departure,NEU,0,1879,5,,,17:23,18:06,2025-06-26 15:05:37.884232
431b3576-569f-4fca-851c-fa96d138818c,9493530,Arrival,APTA,39,1445,3,03:34,03:23,03:31,03:52,2025-06-26 15:05:37.887048
bf3e3cde-6841-48ac-b988-035064c2cb7d,8998896,Arrival,G,33,1703,3,08:48,08:22,08:27,09:04,2025-06-26 15:05:37.889929
0535d9fd-d47d-4c62-9042-28f82b2d9f9d,6771267,Departure,TNA,79,1548,4,23:53,23:30,23:39,23:59,2025-06-26 15:05:37.892753
021dd6fd-c3d3-4020-a169-6ee4e20ef1c2,6740186,Arrival,KHBV,18,533,2,13:12,13:01,13:11,13:31,2025-06-26 15:05:37.895524
e17ba4e7-6a37-420f-a672-bb4c6b5790f1,6926497,Departure,D/DR/DDR,0,956,3,,,05:46,05:46,2025-06-26 15:05:37.896272
ec16731c-ba7d-4442-af2d-1e8fc636bcaf,9055362,Departure,BY,0,291,3,,,15:38,16:03,2025-06-26 15:05:37.897002
92bc3eab-d2bf-44fd-b051-cd847a12cc1f,1133679,Departure,NIIJ,0,1844,2,,,09:47,10:17,2025-06-26 15:05:37.897730
dece919c-f7bc-4723-ac55-93be34e42e17,7090402,Departure,BSR/BS,0,1831,5,,,21:52,21:52,2025-06-26 15:05:37.898428
c47cc5e4-640e-4246-8e33-b275562df4a2,2140861,Departure,KYN,0,1574,2,,,02:41,02:41,2025-06-26 15:05:37.899195
1c845eaa-5d16-4a25-8708-a139db9f75d1,8060839,Departure,MSD,0,1700,4,,,19:55,19:55,2025-06-26 15:05:37.899916
61569a7f-6d4f-45ee-8a30-711aa0510cdb,4859294,Departure,CYR,0,1638,2,,,10:34,10:34,2025-06-26 15:05:37.900675
