scheduleId,trainId,trainNumber,trainName,scheduledArrivalTime,scheduledDepartureTime,stationCodes,scheduleDate,createdDate
b5fea32a-562a-4e5a-a4c1-75c3fe9e8d5e,1127784,Mithilanchal Express,13155,02:08,0 days 00:10:00,"['BVS', 'DI', 'VK', 'MANR', 'MSD', 'CHG', 'JITE', 'THK', 'GTR', 'D/DR/DDR', 'KYN', 'MANR', 'PLG', 'MLND', 'KE', 'KYN', 'MLND', 'RABE', 'MDD', 'KHAG', 'THK', 'NRL', 'G', 'VSH', 'KOPR', 'APTA', 'C/CH', 'DI', 'CTGN', 'KARD']",2025-06-26,2025-06-26 15:02:50.730329
b8196fee-c8dc-434e-b168-80d0577ddca6,6959246,Mka Hwh Passenger,53050,00:40,0 days 00:05:00,"['BO/BVI', 'SVE', 'NVRD', 'VTN', 'PBHD', 'D/DR/DDR', 'VSD', 'BSR/BS', 'BUD', 'ABH', 'VVH', 'SAH', 'KARD', 'VK', 'VR', 'GTR', 'PR', 'BND', 'THS', 'BY', 'KLMG', 'UOI', 'MEL', 'G', 'NEU', 'MAE', 'PR', 'MANR', 'ASO', 'DIC', 'PEN', 'NVRD', 'BY', 'SIN', 'KLV', 'MTN', 'TPND', 'ABY', 'PNVL', 'DTVL']",2025-06-26,2025-06-26 15:02:50.730329
605baf53-b458-4a8f-b391-2f088356f728,2067591,Mkp Nzm Special,2447,14:17,0 days 00:05:00,"['DKRD', 'MMCT', 'JTT', 'KDV', 'CHG', 'VLP', 'D/DR/DDR', 'MANR', 'SVE', 'CHF', 'DRD', 'MRU', 'TNA', 'MSD', 'CTGN', 'A/AD/ADH', 'DI', 'MX', 'DTVL', 'CRD', 'SWDV', 'KARP', 'BO/BVI', 'VTN', 'BOR', 'C/CH', 'PDI', 'PLG', 'MDD', 'BOR', 'RABE', 'NEU', 'NEU', 'KJMG', 'STC', 'KLE', 'VSD', 'BEPR', 'KARD', 'NSP', 'TPND', 'GTR', 'PNVL', 'KLV', 'MSD', 'APTA', 'BIRD', 'UOI', 'VDLR', 'VGN']",2025-06-26,2025-06-26 15:02:50.730329
a80613a6-e379-4410-a672-8ab5a977f0b1,3370273,Mldt Anvr Special,3443,01:30,0 days 00:05:00,"['DRD', 'PBHD', 'NIIJ', 'BUD', 'KLVA', 'KJMG', 'VSH', 'JITE', 'JNJ', 'VR', 'MSD', 'AIRL', 'ROHA', 'ATG', 'BY', 'KJMG', 'BND', 'GTBN', 'MDD', 'KSRA']",2025-06-26,2025-06-26 15:02:50.730329
6468eda2-9673-4705-937c-21d2d6ec7566,4901229,Mldt Anvt Express,13429,21:15,0 days 00:05:00,"['CRD', 'DIC', 'VDLR', 'AMNA', 'JNJ', 'BY', 'SIN', 'CTGN', 'ABY', 'VLP', 'BUD', 'JNJ', 'TPND', 'ROHA', 'MANR', 'ABH', 'MNKD', 'MBQ', 'MX', 'DLV', 'G', 'NHU', 'OMB', 'MTN', 'VVH', 'MAE', 'KHAR', 'MANR', 'NIIJ', 'NRL', 'BSR/BS', 'THK', 'SIN', 'MM', 'UOI', 'MMCT', 'JITE', 'TKNG', 'MEL', 'NIDI']",2025-06-26,2025-06-26 15:02:50.730329
3b2cdbc7-a11d-4a7a-9a91-1547d11c8c08,4236199,Mldt Dgha Express,13418,16:26,0 days 00:10:00,"['PDI', 'KLV', 'MBQ', 'UOI', 'A/AD/ADH', 'NHU', 'MSD', 'VSD', 'KJMG', 'CYR', 'SNRD', 'PEN', 'PLG', 'RRD', 'SWDV', 'G', 'PNVL', 'MSD', 'BND', 'PL', 'KSRA', 'MNKD', 'SAH', 'KOPR', 'VTN', 'JNJ', 'UOI', 'C/CH', 'PNVL', 'CRD', 'VLP', 'KHAG', 'ULNR', 'TNA', 'STC', 'DLV', 'VDLR', 'CSMT/ST', 'KPHN', 'NIG', 'CSMT/ST', 'KE', 'PLG', 'VLDI', 'NHU', 'TNA', 'NRL', 'SNRD', 'NIIJ', 'CTGN']",2025-06-26,2025-06-26 15:02:50.730329
4f83bce3-8cf2-4451-bd65-203388555217,8034591,Mldt Hwh Fast Passenger,53004,21:27,0 days 00:05:00,"['GTBN', 'SWDV', 'AMNA', 'VLP', 'KLVA', 'UOI', 'KJT/S', 'PLG', 'KLVA', 'PNVL', 'JTT', 'ABY', 'MEL', 'SIN', 'DIVA', 'KLE', 'NHU', 'LWJ', 'GNSL', 'C/CH']",2025-06-26,2025-06-26 15:02:50.730329
d89d75ac-b342-492f-9bd4-e0d5cd30b41b,6093615,Mldt Hwh Intercity Express,13012,02:37,0 days 00:05:00,"['VK', 'KJT/S', 'HPUR', 'MAE', 'RMAR', 'PNVL', 'SWDV', 'KNDS', 'PNVL', 'TPND', 'C/CH', 'BY', 'VLP', 'JTT', 'VK', 'THK', 'MDD', 'NGTN', 'ABH', 'DLV', 'MLND', 'A/AD/ADH', 'MNKD', 'DIVA', 'SHAD', 'NIIJ', 'NIG', 'TNA', 'D/DR/DDR', 'APTA', 'KLV', 'BEPR', 'MIRA', 'KE', 'JITE', 'VVH', 'PL', 'BEPR', 'BVS', 'MM', 'NVRD', 'BO/BVI', 'ULNR', 'SVE', 'GTR', 'KLVA', 'CHG', 'JCNR', 'KJMG', 'CMBR']",2025-06-26,2025-06-26 15:02:50.730329
ba1e41bc-d6e6-4298-ade4-dff392f02db2,9363101,Mldt Pnbe Express,13415,05:32,0 days 00:05:00,"['CRD', 'PNVL', 'C/CH', 'VTN', 'KHAR', 'KDV', 'VVH', 'KARP', 'PR', 'BEPR', 'SVE', 'GNSL', 'KNDS', 'MLND', 'NGTN', 'BND', 'JNJ', 'CHG', 'VR', 'TUH', 'VVH', 'SHAD', 'LWJ', 'JTT', 'BO/BVI', 'VSH', 'MTN', 'RSYI', 'GMN', 'THS']",2025-06-26,2025-06-26 15:02:50.730329
1d7ea660-bdbf-4f86-9110-b90c290ede1e,7101741,Mldt Rnc Special,3445,08:15,0 days 00:05:00,"['ATG', 'CTGN', 'BOR', 'SNRD', 'RMAR', 'ABY', 'KLVA', 'ABH', 'BY', 'TKNG', 'BVS', 'UOI', 'NIIJ', 'NVRD', 'BIRD', 'PBHD', 'GTR', 'MX', 'LWJ', 'ROHA']",2025-06-26,2025-06-26 15:02:50.730329
af4955e0-1ccd-4dab-a183-d51bd51ed2a3,1362221,Mldt St Express,13425,09:15,0 days 00:05:00,"['BIRD', 'MLND', 'RSYI', 'SIN', 'VLDI', 'B/BA', 'SNRD', 'PLG', 'DIVA', 'NRL', 'NEU', 'VTN', 'VK', 'ULNR', 'OMB', 'KDV', 'CSMT/ST', 'TKNG', 'MRU', 'AMNA', 'VTN', 'NSP', 'PR', 'SMNE', 'DTVL', 'MSD', 'BOR', 'BSR/BS', 'MBQ', 'PNVL', 'NEU', 'GTBN', 'ROHA', 'VVH', 'MX', 'BEPR', 'TUH', 'UOI', 'MMCT', 'C/CH']",2025-06-26,2025-06-26 15:02:50.730329
a02eb6b7-dc15-4c16-ad36-d4231ee12d00,4634786,Mmr Pune Passenger,51402,13:33,0 days 00:10:00,"['WTP', 'SHAD', 'KLE', 'MNKD', 'VR', 'C/CH', 'ATG', 'MMCT', 'TUH', 'VVH', 'SNCR', 'MAE', 'BND', 'D/DR/DDR', 'KLMG', 'CYR', 'STC', 'KJMG', 'TKNG', 'JOS', 'KPHN', 'KLVA', 'OMB', 'CSMT/ST', 'KJT/S', 'KLV', 'ABH', 'RRD', 'NIDI', 'AIRL', 'UOI', 'VGI', 'VK', 'NVRD', 'JITE', 'GV', 'DIVA', 'CTGN', 'CMBR', 'PBHD']",2025-06-26,2025-06-26 15:02:50.730329
521ac78e-b635-4c11-a16e-ab54fd955ffd,4203025,Mngla Lksdp Express,12618,20:58,0 days 00:10:00,"['MX', 'PR', 'DTVL', 'KLMG', 'NVRD', 'KLY', 'GNSL', 'VGN', 'SWDV', 'VTN', 'KLVA', 'PL', 'DTVL', 'JTT', 'BEPR', 'KLE', 'MDD', 'NRL', 'THK', 'PDI']",2025-06-26,2025-06-26 15:02:50.730329
ddf341cb-ba66-4a5f-8558-c163c079a8e5,8625164,Mour Dhwaj Express,12491,20:11,0 days 00:10:00,"['CRD', 'JITE', 'KNDS', 'WTP', 'CSMT/ST', 'BIRD', 'SAH', 'TNA', 'MSD', 'SNRD', 'CSMT/ST', 'MM', 'VLDI', 'PEN', 'SVE', 'SWDV', 'NIIJ', 'VLP', 'TUH', 'SHLU', 'DLV', 'JNJ', 'CYR', 'KARP', 'NRL', 'BSR/BS', 'KLVA', 'C/CH', 'TNA', 'B/BA', 'VSD', 'VK', 'NIIJ', 'THK', 'MTN', 'D/DR/DDR', 'SNCR', 'BND', 'KPHN', 'SWDV', 'ASO', 'CHG', 'MLND', 'D/DR/DDR', 'KLV', 'KLY', 'RRD', 'KYN', 'BOR', 'PNVL']",2025-06-26,2025-06-26 15:02:50.730329
1c828362-40e3-4ece-bb02-4aabc17faa41,3235290,Mq Bgkt Express,16864,18:59,0 days 00:10:00,"['DTVL', 'BSR/BS', 'NEU', 'KNDS', 'BND', 'CSMT/ST', 'TNA', 'CCG', 'KLMG', 'A/AD/ADH', 'KARD', 'ULNR', 'PLG', 'CRD', 'SNRD', 'JITE', 'CYR', 'MTN', 'THK', 'SIN', 'RABE', 'VTN', 'MNKD', 'DIVA', 'BY', 'TNA', 'KE', 'NRL', 'PEN', 'MM', 'KHAG', 'SHAD', 'VR', 'SWDV', 'KDV', 'BEPR', 'KJMG', 'PDI', 'VK', 'NIG', 'TPND', 'GNSL', 'PBHD', 'KHAR', 'ABY', 'MMCT', 'UOI', 'SHLU', 'C/CH', 'KLVA']",2025-06-26,2025-06-26 15:02:50.730329
bf891e56-1e8a-40e8-9b44-54edda989a86,1416868,Mrj Pvr Superfast Express,22146,22:17,0 days 00:10:00,"['MTN', 'ROHA', 'KSRA', 'KE', 'BY', 'KNDS', 'BY', 'MTN', 'KLVA', 'VTN', 'MIRA', 'G', 'MMCT', 'RRD', 'CHF', 'NHU', 'ATG', 'VK', 'NHU', 'NIDI', 'PNVL', 'CSMT/ST', 'NSP', 'VSH', 'GV', 'OMB', 'BEPR', 'BSR/BS', 'NSP', 'JCNR', 'DKRD', 'MDD', 'KLMG', 'KLY', 'D/DR/DDR', 'AMNA', 'MAE', 'ABH', 'KNDS', 'CHG', 'VGN', 'NRL', 'KHAG', 'SWDV', 'SNCR', 'PNVL', 'HPUR', 'RSYI', 'SIN', 'VGN']",2025-06-26,2025-06-26 15:02:50.730329
b61ee517-0c29-46ad-a339-00b0aba4777a,6153242,Mrj Ypr Special,6520,05:02,0 days 00:10:00,"['BY', 'NEU', 'MM', 'D/DR/DDR', 'KHBV', 'KLVA', 'KHAR', 'KNDS', 'VK', 'ATG', 'THK', 'BY', 'MSD', 'AIRL', 'PNVL', 'SNRD', 'THS', 'APTA', 'JNJ', 'NHU', 'KJT/S', 'KP', 'PBHD', 'GTBN', 'TUH', 'NSP', 'NIIJ', 'ABH', 'CSMT/ST', 'NSP']",2025-06-26,2025-06-26 15:02:50.730329
c3e296fe-f830-4ce1-b70e-b3c5d5e7acf0,9366508,Mrj Ypr Special,6518,21:13,0 days 00:10:00,"['DI', 'PLG', 'VR', 'DIVA', 'BY', 'VLP', 'BMNDG', 'SNRD', 'KLVA', 'BND', 'MSD', 'KLY', 'MNKD', 'RRD', 'BEPR', 'CMBR', 'KJT/S', 'MANR', 'KOPR', 'TLA', 'KP', 'C/CH', 'VR', 'ATG', 'MTN', 'DIVA', 'MSD', 'VGI', 'TPND', 'VTN']",2025-06-26,2025-06-26 15:02:50.730329
faa8faaa-96bc-42f0-a195-7de5c3c35feb,2408918,Ms Cbe Express,6041,00:31,0 days 00:10:00,"['MBQ', 'G', 'CYR', 'BEPR', 'SWDV', 'DTVL', 'ABY', 'JNJ', 'SHLU', 'KP', 'VK', 'D/DR/DDR', 'MSD', 'SNRD', 'PL', 'SAH', 'BEPR', 'RRD', 'G', 'SHAD', 'AIRL', 'JNJ', 'KARD', 'APTA', 'MBQ', 'NSP', 'PNVL', 'CSMT/ST', 'VLP', 'MTN', 'NSP', 'SNCR', 'CSMT/ST', 'TLA', 'VSH', 'D/DR/DDR', 'PNVL', 'RMAR', 'THK', 'KHAG', 'BOR', 'MIRA', 'VVH', 'BY', 'OMB', 'GTBN', 'DIVA', 'DRD', 'VTN', 'SMNE']",2025-06-26,2025-06-26 15:02:50.730329
860ee37d-33f8-400d-b14c-ccc5179b733a,3315891,Ms Gaya Express,12390,20:58,0 days 00:05:00,"['AMNA', 'VLP', 'NIIJ', 'APTA', 'KSRA', 'MIRA', 'JNJ', 'KNDS', 'D/DR/DDR', 'NIIJ', 'VTN', 'VLDI', 'KLMG', 'BY', 'NHU', 'C/CH', 'MM', 'VDLR', 'BOR', 'BSR/BS', 'AIRL', 'G', 'MANR', 'BOR', 'D/DR/DDR', 'SAH', 'DIC', 'SHLU', 'KP', 'SNRD', 'PEN', 'THK', 'NHU', 'MAE', 'JITE', 'JNJ', 'DRD', 'SAH', 'MBQ', 'CHG', 'LWJ', 'DTVL', 'C/CH', 'MSD', 'A/AD/ADH', 'GTBN', 'KASU', 'CSMT/ST', 'ROHA', 'VK']",2025-06-26,2025-06-26 15:02:50.730329
14710d5a-119a-4db3-9b30-060183d96062,4831968,Ms Guruvayur Express,16127,01:41,0 days 00:05:00,"['MRU', 'WTP', 'UOI', 'SHLU', 'VR', 'BEPR', 'CHF', 'APTA', 'BSR/BS', 'NIDI', 'GMN', 'NEU', 'MAE', 'JITE', 'TKNG', 'PDI', 'THS', 'A/AD/ADH', 'VVH', 'SWDV', 'RSYI', 'SMNE', 'SIN', 'KLVA', 'DI', 'TNA', 'PR', 'CRD', 'SAH', 'AIRL']",2025-06-26,2025-06-26 15:02:50.730329
7c9c95f1-3556-4a8b-b913-0389472f166b,2428174,Ms Jodhpur Express,16125,20:29,0 days 00:05:00,"['SAH', 'JNJ', 'MSD', 'MAE', 'VK', 'CHG', 'KNDS', 'PR', 'C/CH', 'D/DR/DDR', 'CTGN', 'SWDV', 'VDLR', 'NEU', 'KOPR', 'NIDI', 'GV', 'NRL', 'ABY', 'VVH', 'SHAD', 'MEL', 'DRD', 'CRD', 'CMBR', 'BY', 'G', 'VLDI', 'PLG', 'BSR/BS', 'PNVL', 'DLV', 'BY', 'KLVA', 'TLA', 'SNRD', 'KHAG', 'KJMG', 'KSRA', 'MLND']",2025-06-26,2025-06-26 15:02:50.730329
2d3ca940-02bd-4403-bfcb-659633ac2f79,1652804,Ms Mangalore Express,16859,11:18,0 days 00:05:00,"['SIN', 'ATG', 'D/DR/DDR', 'PNVL', 'GNSL', 'NIDI', 'MSD', 'G', 'AIRL', 'VVH', 'KSRA', 'DTVL', 'JNJ', 'NSP', 'MM', 'KOPR', 'VR', 'KNDS', 'VK', 'DIC', 'NIIJ', 'KE', 'SWDV', 'VK', 'D/DR/DDR', 'MANR', 'KHAG', 'MTN', 'CYR', 'C/CH', 'MSD', 'KARP', 'RRD', 'KOPR', 'CTGN', 'TNA', 'KYN', 'JTT', 'GMN', 'SNRD']",2025-06-26,2025-06-26 15:02:50.730329
63427b88-8c2c-47f4-8e2d-11bbf008e9f7,6072254,Ms Ncj Express,6351,05:34,0 days 00:05:00,"['KLMG', 'BEPR', 'PBHD', 'VTN', 'MTN', 'KLV', 'DI', 'BY', 'NEU', 'KHAR', 'NIIJ', 'SMNE', 'VGI', 'KLY', 'AIRL', 'KLMG', 'KJT/S', 'NIG', 'C/CH', 'VGN']",2025-06-26,2025-06-26 15:02:50.730329
ec3ea986-835f-45c9-8086-73362274ed80,1479294,Ms Ncj Premium,611,19:17,0 days 00:10:00,"['NHU', 'STC', 'DKRD', 'A/AD/ADH', 'C/CH', 'MTN', 'BY', 'VR', 'C/CH', 'AMNA', 'ABY', 'NRL', 'DLV', 'MSD', 'CRD', 'GTR', 'NIIJ', 'KDV', 'HPUR', 'MLND', 'MMCT', 'TPND', 'BY', 'CMBR', 'PLG', 'BSR/BS', 'JTT', 'CCG', 'KP', 'SMNE']",2025-06-26,2025-06-26 15:02:50.730329
57818815-b986-4a9e-9665-98aa45f14697,7204161,Ms Salem Express,11063,14:35,0 days 00:10:00,"['WTP', 'TKNG', 'KE', 'KYN', 'SMNE', 'RRD', 'MEL', 'CSMT/ST', 'NHU', 'PNVL', 'JCNR', 'NSP', 'DRD', 'VLDI', 'MSD', 'STC', 'MLND', 'VTN', 'JTT', 'KARD', 'NRL', 'VSD', 'DIC', 'SWDV', 'MBQ', 'SNRD', 'SNRD', 'BY', 'NGTN', 'KSRA', 'BMNDG', 'PLG', 'VR', 'NIIJ', 'NEU', 'MLND', 'BND', 'VVH', 'VVH', 'KP', 'HPUR', 'VK', 'BND', 'KLE', 'SIN', 'KHBV', 'SAH', 'KLMG', 'VGN', 'D/DR/DDR']",2025-06-26,2025-06-26 15:02:50.730329
856edadf-f639-4b83-95c9-d7e65e85068a,1845657,Ms Ten Premium,607,15:57,0 days 00:10:00,"['KYN', 'PLG', 'GTR', 'DIVA', 'JITE', 'VVH', 'PBHD', 'BEPR', 'NIDI', 'NIIJ', 'KDV', 'TPND', 'RRD', 'KLV', 'BND', 'NVRD', 'BO/BVI', 'MAE', 'PR', 'CCG', 'CMBR', 'GTBN', 'BY', 'DRD', 'D/DR/DDR', 'MBQ', 'NRL', 'KOPR', 'MNKD', 'G', 'CSMT/ST', 'G', 'PDI', 'NSP', 'CHF', 'KLE', 'SIN', 'MX', 'MANR', 'KE']",2025-06-26,2025-06-26 15:02:50.730329
83689e7f-c125-4295-8b6e-f01d0a3a48e5,7466677,Ms Ten Premium,609,23:49,0 days 00:10:00,"['THK', 'TKNG', 'PLG', 'BY', 'VK', 'VK', 'MM', 'CSMT/ST', 'MLND', 'MEL', 'BSR/BS', 'KP', 'CYR', 'BVS', 'AIRL', 'KOPR', 'BEPR', 'DIVA', 'B/BA', 'KSRA', 'DIC', 'BY', 'BOR', 'NVRD', 'JNJ', 'KYN', 'KNDS', 'RRD', 'DIVA', 'VLP', 'TUH', 'NIG', 'KNDS', 'RSYI', 'PR', 'KLVA', 'BND', 'RMAR', 'MANR', 'STC', 'ROHA', 'SHAD', 'GTBN', 'NHU', 'DI', 'VDLR', 'KLMG', 'KLY', 'MANR', 'NRL']",2025-06-26,2025-06-26 15:02:50.730329
a034c21c-6d87-4568-ad2e-5f7c52e1a4e4,5548242,Ms Tn Link Express,16129,18:10,0 days 00:05:00,"['NGTN', 'BEPR', 'NVRD', 'VGI', 'UOI', 'SHAD', 'KARP', 'VLDI', 'PLG', 'CRD', 'VK', 'DI', 'NIG', 'C/CH', 'BY', 'DRD', 'NRL', 'BUD', 'RABE', 'JNJ', 'VVH', 'TPND', 'BOR', 'THK', 'NEU', 'KHAR', 'BSR/BS', 'TKNG', 'KOPR', 'BO/BVI', 'KNDS', 'BEPR', 'BND', 'C/CH', 'THK', 'DTVL', 'TLA', 'VGN', 'BEPR', 'CSMT/ST', 'BY', 'TNA', 'NHU', 'PL', 'PBHD', 'NIIJ', 'THS', 'D/DR/DDR', 'PLG', 'PR']",2025-06-26,2025-06-26 15:02:50.730329
47d0fe94-7ba4-48c0-80cf-49af8458b13b,6908560,Ms Tpj Superfast Express,6061,06:14,0 days 00:10:00,"['ATG', 'PNVL', 'BMNDG', 'NIIJ', 'BIRD', 'DLV', 'KARP', 'SHLU', 'VK', 'THK', 'VR', 'UOI', 'CSMT/ST', 'SNRD', 'VR', 'MANR', 'BND', 'KOPR', 'C/CH', 'BEPR']",2025-06-26,2025-06-26 15:02:50.730329
ff283153-781e-4cd8-9540-89362d93cb24,6804354,Mtd Bkn Special,4704,12:55,0 days 00:05:00,"['JCNR', 'RRD', 'TPND', 'SWDV', 'KLVA', 'VSH', 'KDV', 'ATG', 'DTVL', 'VR', 'DTVL', 'VGI', 'VK', 'SNRD', 'GNSL', 'MNKD', 'ROHA', 'KARP', 'MLND', 'NEU']",2025-06-26,2025-06-26 15:02:50.730329
5f5325c0-e097-42a9-bdee-4521e29f90ed,4537501,Mtj Cpr Express,15108,05:54,0 days 00:10:00,"['NHU', 'ABY', 'NRL', 'JCNR', 'KNDS', 'BO/BVI', 'DKRD', 'MMCT', 'BEPR', 'KDV', 'DI', 'WTP', 'GNSL', 'BVS', 'PEN', 'SWDV', 'NEU', 'THK', 'PR', 'G']",2025-06-26,2025-06-26 15:02:50.730329
ec20c124-59f4-493f-8d37-57f84ab7e2a5,8011757,Mtj Jp Special,2403,10:02,0 days 00:10:00,"['MNKD', 'G', 'KHAG', 'DLV', 'HPUR', 'STC', 'KHAG', 'D/DR/DDR', 'KARP', 'KLV', 'JNJ', 'NHU', 'VK', 'BVS', 'MSD', 'DIC', 'RRD', 'BND', 'VLDI', 'MM', 'ATG', 'TPND', 'KASU', 'KLV', 'TPND', 'A/AD/ADH', 'JTT', 'CHF', 'NEU', 'ROHA', 'BY', 'MSD', 'C/CH', 'NIG', 'GTR', 'VTN', 'MTN', 'VDLR', 'KYN', 'DRD']",2025-06-26,2025-06-26 15:02:50.730329
bfa61960-4f07-44b6-944f-4a3122c0850d,7705210,Mtm Sc Express,17049,13:18,0 days 00:10:00,"['THK', 'MANR', 'DTVL', 'APTA', 'BY', 'MEL', 'PR', 'KOPR', 'RSYI', 'SNRD', 'KLY', 'KJT/S', 'BO/BVI', 'RRD', 'MTN', 'PR', 'MLND', 'WTP', 'BIRD', 'B/BA', 'BOR', 'CSMT/ST', 'NVRD', 'VK', 'CSMT/ST', 'KLVA', 'CHG', 'TPND', 'MSD', 'KDV', 'TNA', 'VSD', 'KNDS', 'NEU', 'BSR/BS', 'NIG', 'BSR/BS', 'THS', 'NIDI', 'PNVL']",2025-06-26,2025-06-26 15:02:50.730329
114ac033-434a-490a-a231-56abcc86215e,7173494,Mtm Sc Express,17249,07:56,0 days 00:10:00,"['PL', 'UOI', 'BO/BVI', 'VGN', 'ABY', 'NGTN', 'KJMG', 'GMN', 'LWJ', 'PDI', 'TPND', 'VTN', 'DRD', 'OMB', 'VLP', 'G', 'JITE', 'JNJ', 'NHU', 'PNVL', 'GTBN', 'KDV', 'TLA', 'TKNG', 'ATG', 'SVE', 'D/DR/DDR', 'VLDI', 'PBHD', 'SIN', 'DI', 'KLMG', 'KYN', 'THK', 'KHAG', 'NSP', 'TPND', 'PNVL', 'SAH', 'NEU']",2025-06-26,2025-06-26 15:02:50.730329
bca62c58-c0cf-4b1f-bab1-87568247afd9,7738621,Mtm Sc Special,7049,10:46,0 days 00:10:00,"['NIG', 'B/BA', 'D/DR/DDR', 'STC', 'CHF', 'NHU', 'KYN', 'BSR/BS', 'CRD', 'NIDI', 'PLG', 'BSR/BS', 'DRD', 'MNKD', 'KJMG', 'SIN', 'KPHN', 'LWJ', 'CYR', 'GNSL', 'VLDI', 'VR', 'KLVA', 'NRL', 'BEPR', 'PBHD', 'DIVA', 'KP', 'BY', 'CHG']",2025-06-26,2025-06-26 15:02:50.730329
9019cb4c-9c68-4eff-b36f-fac11498989b,5962758,Mtm Tpty Express,17402,14:01,0 days 00:10:00,"['PNVL', 'SNCR', 'KP', 'ASO', 'MDD', 'BIRD', 'PL', 'CHG', 'PR', 'NSP', 'KJMG', 'MM', 'RSYI', 'CTGN', 'DIVA', 'THK', 'RRD', 'KSRA', 'MIRA', 'CSMT/ST', 'VDLR', 'PR', 'TLA', 'A/AD/ADH', 'ABY', 'VK', 'BEPR', 'TNA', 'ULNR', 'STC', 'SAH', 'VVH', 'G', 'THS', 'TNA', 'NIG', 'C/CH', 'GMN', 'MSD', 'NIDI', 'VLDI', 'D/DR/DDR', 'SWDV', 'KYN', 'NVRD', 'TKNG', 'B/BA', 'CRD', 'KDV', 'CCG']",2025-06-26,2025-06-26 15:02:50.730329
048fc61f-b664-4a93-8561-4771cc83a862,2881257,Mtm Vskp Passenger,57229,23:34,0 days 00:10:00,"['TLA', 'NIG', 'CCG', 'SWDV', 'DIVA', 'MX', 'CMBR', 'JCNR', 'C/CH', 'RABE', 'MNKD', 'KHAG', 'SAH', 'PNVL', 'VDLR', 'KLVA', 'BUD', 'VGI', 'SAH', 'BIRD', 'KLY', 'MDD', 'RSYI', 'ATG', 'NGTN', 'LWJ', 'TKNG', 'SVE', 'THS', 'HPUR', 'KLE', 'THK', 'NSP', 'KOPR', 'VTN', 'KNDS', 'PNVL', 'JITE', 'DLV', 'KLV', 'ABY', 'ABH', 'VR', 'BY', 'DRD', 'BOR', 'CRD', 'RMAR', 'CTGN', 'BY']",2025-06-26,2025-06-26 15:02:50.730329
496fdd07-3c6d-4f6f-9c81-eeb6a71165b1,2476478,Mtp Onr Passenger,6135,01:20,0 days 00:05:00,"['SHAD', 'SWDV', 'KLV', 'CTGN', 'DTVL', 'NEU', 'NGTN', 'VR', 'VTN', 'SVE', 'VVH', 'BOR', 'ABY', 'NIIJ', 'GTBN', 'VSD', 'DRD', 'VLDI', 'DRD', 'PEN', 'SAH', 'HPUR', 'VLP', 'CSMT/ST', 'KYN', 'APTA', 'KLMG', 'SNCR', 'MANR', 'KHAR', 'MRU', 'KHAG', 'DTVL', 'MSD', 'DIVA', 'DIC', 'PNVL', 'NIDI', 'GV', 'PBHD', 'PNVL', 'KP', 'JITE', 'DIVA', 'KLMG', 'MBQ', 'VR', 'G', 'TPND', 'D/DR/DDR']",2025-06-26,2025-06-26 15:02:50.730329
fe5869d5-54a9-48a8-95cb-bb3d55199abc,7558798,Mtp Uam Passenger,56136,23:33,0 days 00:10:00,"['OMB', 'NIIJ', 'PNVL', 'MRU', 'CSMT/ST', 'BY', 'MSD', 'C/CH', 'TUH', 'CHG', 'SNRD', 'VVH', 'VK', 'BY', 'KLV', 'RABE', 'NSP', 'KE', 'THS', 'KJMG', 'RMAR', 'VGN', 'CSMT/ST', 'KOPR', 'NGTN', 'MX', 'JTT', 'VTN', 'G', 'KDV']",2025-06-26,2025-06-26 15:02:50.730329
63485725-9ab6-4484-9447-0139e3fb2b73,7775915,Mugr Sc Express,17025,16:11,0 days 00:05:00,"['JNJ', 'TPND', 'RRD', 'NEU', 'DIVA', 'VDLR', 'BUD', 'NVRD', 'C/CH', 'G', 'THS', 'MNKD', 'SWDV', 'BY', 'DRD', 'MANR', 'TNA', 'PNVL', 'KOPR', 'VGN', 'NIIJ', 'VR', 'MBQ', 'SHLU', 'KJT/S', 'SHAD', 'SAH', 'C/CH', 'CRD', 'KLMG', 'KOPR', 'ABH', 'AMNA', 'PNVL', 'SNRD', 'MM', 'KP', 'MANR', 'VK', 'MTN', 'D/DR/DDR', 'NEU', 'CHF', 'KHAG', 'VTN', 'PLG', 'KNDS', 'JOS', 'KNDS', 'MDD']",2025-06-26,2025-06-26 15:02:50.730329
c9f9199f-b175-4489-aa26-5fd967868cce,6862802,Mugr Sc Express,12751,03:45,0 days 00:05:00,"['KE', 'KYN', 'NHU', 'CHG', 'BMNDG', 'VGN', 'VSD', 'KPHN', 'TNA', 'RSYI', 'KLMG', 'KLV', 'PL', 'APTA', 'SWDV', 'KSRA', 'JTT', 'NGTN', 'CHG', 'VTN', 'CSMT/ST', 'UOI', 'PR', 'ROHA', 'VTN', 'DKRD', 'D/DR/DDR', 'SIN', 'C/CH', 'PDI', 'PEN', 'UOI', 'JOS', 'KNDS', 'CRD', 'MMCT', 'CTGN', 'SMNE', 'PR', 'MAE', 'GTR', 'NEU', 'SAH', 'PBHD', 'DRD', 'CSMT/ST', 'BOR', 'CYR', 'PNVL', 'MIRA']",2025-06-26,2025-06-26 15:02:50.730329
